Customer_ID,Age,Gender,Account_Age_Months,Contract_Type,Internet_Service,Phone_Service,Streaming_Service,Monthly_Charges,Total_Charges,Monthly_Usage_GB,Number_of_Sessions,Support_Calls,Complaints,Payment_Method,Payment_Delay_Rate,Usage_Change_Percentage,Churn
CUST-11373,42,Male,27,Two year,DSL,Yes,No,54.88,1484.91,90.44,18,0,0,Electronic check,0.2087,8.69,No
CUST-11374,69,Other,49,Month-to-month,DSL,Yes,No,54.38,2587.46,77.36,19,4,0,Electronic check,0.1043,9.21,No
CUST-11375,73,Male,30,Month-to-month,Cable,Yes,Yes,74.58,2308.44,85.81,24,2,0,Mailed check,0.058,20.04,No
CUST-11376,73,Male,36,Two year,Fiber optic,No,Yes,64.8,2262.22,50.41,15,1,1,Mailed check,0.2437,12.28,No
CUST-11377,61,Female,45,Month-to-month,Fiber optic,Yes,No,61.68,2642.19,98.57,19,5,0,Credit card,0.1952,4.59,No
CUST-11378,47,Male,30,One year,Fiber optic,Yes,No,69.37,2197.55,53.02,23,0,0,Bank transfer,0.17,1.06,No
CUST-11379,49,Male,58,Month-to-month,Fiber optic,No,No,60.95,3531.04,91.69,19,2,0,Credit card,0.071,-22.23,No
CUST-11380,74,Female,14,One year,None,Yes,No,44.74,729.12,62.85,18,1,0,Electronic check,0.093,-20.15,No
CUST-11381,34,Female,49,Month-to-month,Fiber optic,Yes,Yes,82.58,3987.15,52.2,21,0,1,Mailed check,0.0542,0.59,Yes
CUST-11382,38,Female,71,Month-to-month,Cable,Yes,Yes,68.04,5040.16,17.15,20,3,1,Electronic check,0.1283,-4.66,No
CUST-11383,70,Male,62,Month-to-month,Fiber optic,Yes,No,61.5,3857.41,59.77,19,3,1,Credit card,0.0311,2.23,No
CUST-11384,40,Female,4,Month-to-month,DSL,Yes,No,45.06,48.43,35.07,21,1,0,Electronic check,0.1422,14.2,No
CUST-11385,31,Male,9,Month-to-month,Fiber optic,Yes,No,58.7,332.67,42.85,20,1,1,Credit card,0.2496,-7.27,No
CUST-11386,50,Other,46,Month-to-month,Fiber optic,Yes,No,64.28,2994.08,77.22,13,1,1,Credit card,0.2365,-16.92,No
CUST-11387,36,Female,67,One year,Fiber optic,Yes,No,71.28,4828.85,28.57,21,2,1,Credit card,0.2108,-13.59,No
CUST-11388,69,Female,61,Month-to-month,Cable,Yes,No,61.16,3817.14,94.53,16,3,1,Bank transfer,0.0747,-9.81,No
CUST-11389,70,Male,66,Month-to-month,DSL,Yes,No,54.49,3382.99,125.49,19,3,1,Bank transfer,0.3911,-11.68,No
CUST-11390,35,Male,11,Month-to-month,Cable,Yes,No,63.36,486.73,53.4,18,0,1,Bank transfer,0.1118,2.52,No
CUST-11391,48,Female,38,Month-to-month,None,Yes,No,39.99,1303.53,93.91,16,2,2,Credit card,0.0726,20.47,No
CUST-11392,75,Female,53,One year,DSL,Yes,No,45.8,2316.38,31.47,21,2,0,Bank transfer,0.1361,9.38,No
CUST-11393,61,Female,45,Month-to-month,None,Yes,No,30.66,1453.16,74.6,17,2,0,Bank transfer,0.1281,10.27,No
CUST-11394,30,Female,56,Two year,Fiber optic,Yes,No,79.1,4432.33,73.52,17,3,3,Credit card,0.0478,4.63,No
CUST-11395,52,Female,16,One year,Fiber optic,Yes,No,67.27,872.79,138.8,17,3,1,Electronic check,0.1206,-12.87,Yes
CUST-11396,53,Male,33,Two year,DSL,Yes,No,47.59,1388.68,56.07,21,0,2,Credit card,0.0056,28.89,Yes
CUST-11397,55,Male,33,One year,DSL,Yes,No,49.18,1664.06,76.09,15,2,0,Electronic check,0.2771,-1.82,No
CUST-11398,19,Male,68,Month-to-month,DSL,Yes,No,39.56,2828.31,60.57,18,2,3,Credit card,0.0305,11.31,No
CUST-11399,35,Male,15,Two year,DSL,Yes,Yes,57.72,927.9,56.08,16,3,0,Bank transfer,0.1904,-24.86,No
CUST-11400,67,Male,24,One year,Cable,Yes,No,47.06,1316.62,61.68,26,1,0,Credit card,0.0103,0.93,No
CUST-11401,31,Female,2,One year,Fiber optic,Yes,No,74.4,197.5,60.47,21,1,0,Electronic check,0.0893,-0.06,No
CUST-11402,35,Female,11,Month-to-month,Cable,Yes,No,54.91,788.86,49.8,22,5,1,Bank transfer,0.0829,-1.21,Yes
CUST-11403,36,Female,71,Month-to-month,DSL,Yes,Yes,54.92,4191.02,71.43,19,0,2,Electronic check,0.207,-14.82,Yes
CUST-11404,28,Male,62,One year,DSL,Yes,No,36.57,2243.94,43.5,15,3,0,Mailed check,0.0518,4.38,No
CUST-11405,27,Female,19,Month-to-month,Fiber optic,Yes,No,72.25,1459.11,55.41,19,1,1,Electronic check,0.5698,16.64,Yes
CUST-11406,38,Female,51,One year,Fiber optic,Yes,Yes,95.75,4625.33,111.12,23,2,0,Bank transfer,0.3515,27.2,No
CUST-11407,68,Female,43,Month-to-month,DSL,No,No,38.0,1722.11,62.22,13,1,1,Electronic check,0.1602,21.79,No
CUST-11408,18,Female,66,Month-to-month,Cable,Yes,No,57.66,3678.51,86.28,27,2,2,Credit card,0.0738,17.18,No
CUST-11409,34,Female,22,Month-to-month,DSL,Yes,No,61.05,1417.69,63.17,17,0,0,Electronic check,0.2288,22.51,No
CUST-11410,21,Female,72,Month-to-month,Fiber optic,No,Yes,87.59,6253.4,83.44,19,0,0,Bank transfer,0.0828,23.91,No
CUST-11411,50,Male,27,Month-to-month,Cable,Yes,Yes,58.54,1635.38,60.81,26,1,1,Electronic check,0.188,-9.08,Yes
CUST-11412,32,Female,52,Two year,Cable,Yes,No,66.48,3315.42,5.0,12,3,0,Bank transfer,0.4111,0.0,No
CUST-11413,63,Male,29,Month-to-month,None,Yes,No,20.0,537.97,64.26,13,5,1,Electronic check,0.1875,-13.32,No
CUST-11414,51,Male,49,Two year,DSL,No,Yes,28.96,1510.28,40.96,22,3,1,Bank transfer,0.0366,8.46,No
CUST-11415,63,Male,25,One year,Cable,Yes,No,45.48,1180.61,57.8,6,0,0,Electronic check,0.1522,-0.95,No
CUST-11416,54,Female,61,One year,DSL,Yes,Yes,56.4,3208.74,81.52,17,2,1,Mailed check,0.1559,0.14,Yes
CUST-11417,43,Female,46,Month-to-month,Cable,Yes,Yes,53.02,2422.15,108.59,21,3,0,Bank transfer,0.1797,-1.28,No
CUST-11418,67,Female,21,Two year,DSL,Yes,No,59.17,1167.33,31.2,18,1,0,Credit card,0.036,-27.95,No
CUST-11419,45,Male,70,Two year,Fiber optic,No,Yes,71.29,4871.41,59.27,19,1,1,Electronic check,0.2306,-20.91,No
CUST-11420,73,Male,52,One year,None,No,Yes,41.33,2064.25,65.41,23,3,1,Electronic check,0.0922,12.27,No
CUST-11421,75,Female,31,Month-to-month,Cable,Yes,No,55.57,1815.69,66.17,9,3,1,Credit card,0.0178,-6.09,No
CUST-11422,52,Male,10,One year,DSL,Yes,No,45.85,646.45,66.33,17,3,1,Credit card,0.0298,14.27,No
CUST-11423,57,Female,71,Month-to-month,DSL,Yes,Yes,58.41,4221.41,78.52,14,0,0,Credit card,0.0181,0.07,No
CUST-11424,32,Male,55,Month-to-month,Cable,Yes,No,71.64,3864.12,54.49,15,0,0,Credit card,0.0969,-17.03,No
CUST-11425,65,Female,49,One year,Fiber optic,Yes,No,71.4,3504.43,60.24,15,0,0,Electronic check,0.2854,-14.81,No
CUST-11426,56,Female,60,Two year,Fiber optic,Yes,No,71.13,4273.39,74.46,23,0,0,Mailed check,0.1731,-6.06,No
CUST-11427,70,Female,44,Month-to-month,Fiber optic,Yes,Yes,71.63,3261.88,48.23,15,3,0,Bank transfer,0.0804,-9.13,No
CUST-11428,33,Male,17,Month-to-month,Fiber optic,No,Yes,63.98,1090.82,50.81,19,1,3,Mailed check,0.0521,0.94,Yes
CUST-11429,63,Female,18,Two year,Fiber optic,Yes,No,65.26,1248.5,63.41,21,2,0,Credit card,0.2582,5.03,No
CUST-11430,45,Female,6,Month-to-month,Cable,Yes,No,62.31,381.75,50.81,19,0,0,Electronic check,0.1803,6.08,Yes
CUST-11431,28,Female,5,Month-to-month,Fiber optic,Yes,No,72.28,425.72,41.53,20,0,2,Bank transfer,0.1257,4.74,Yes
CUST-11432,27,Female,53,One year,Cable,Yes,Yes,53.17,2925.86,38.72,18,2,1,Mailed check,0.282,12.61,No
CUST-11433,50,Male,62,Two year,None,Yes,No,39.13,2296.26,63.95,14,2,1,Electronic check,0.1933,14.03,No
CUST-11434,36,Female,12,Month-to-month,Fiber optic,Yes,No,75.04,881.47,97.89,17,2,1,Bank transfer,0.0025,-9.15,No
CUST-11435,23,Male,42,Month-to-month,Cable,Yes,Yes,71.13,2957.5,74.42,23,0,0,Credit card,0.0716,-20.38,No
CUST-11436,42,Male,9,Month-to-month,DSL,Yes,Yes,62.99,659.47,42.15,21,0,0,Electronic check,0.0738,-6.14,No
CUST-11437,55,Female,30,Month-to-month,None,Yes,No,40.17,1202.86,102.16,21,1,0,Electronic check,0.3203,3.0,No
CUST-11438,36,Female,57,One year,DSL,Yes,No,52.57,2907.71,52.97,22,0,1,Credit card,0.0991,-4.31,No
CUST-11439,73,Male,59,Two year,Fiber optic,Yes,Yes,69.66,4058.3,103.09,24,4,0,Mailed check,0.1755,9.6,No
CUST-11440,63,Male,69,Month-to-month,Fiber optic,Yes,Yes,85.77,5935.57,63.22,12,2,0,Bank transfer,0.0378,-13.99,No
CUST-11441,47,Male,23,Month-to-month,None,Yes,No,48.05,1177.51,71.39,16,2,0,Mailed check,0.1368,20.96,No
CUST-11442,72,Male,69,Month-to-month,Fiber optic,Yes,No,78.86,5357.73,56.22,20,1,0,Electronic check,0.1159,11.41,No
CUST-11443,43,Female,57,Month-to-month,Cable,Yes,Yes,68.92,3861.21,57.83,14,7,0,Electronic check,0.0605,-2.62,No
CUST-11444,26,Male,25,Month-to-month,Fiber optic,Yes,Yes,78.48,1890.16,98.17,16,1,1,Electronic check,0.2038,-7.16,No
CUST-11445,20,Female,24,Month-to-month,DSL,Yes,Yes,54.61,1243.66,60.69,14,2,1,Bank transfer,0.1788,0.18,No
CUST-11446,72,Male,8,One year,DSL,Yes,No,36.88,244.56,87.63,19,3,0,Credit card,0.3323,15.77,No
CUST-11447,73,Male,67,Month-to-month,Fiber optic,Yes,No,76.77,5189.51,66.13,25,2,1,Electronic check,0.053,-2.79,No
CUST-11448,60,Female,15,One year,Fiber optic,Yes,Yes,68.62,1141.18,62.22,23,2,2,Bank transfer,0.0711,-4.98,No
CUST-11449,23,Male,20,Month-to-month,Fiber optic,Yes,No,67.49,1280.09,79.97,20,2,1,Credit card,0.0636,1.94,Yes
CUST-11450,35,Male,30,Two year,Cable,Yes,No,55.34,1452.56,62.16,12,3,0,Credit card,0.0249,-13.06,No
CUST-11451,20,Female,10,Two year,Cable,Yes,No,66.79,702.42,46.09,20,1,1,Credit card,0.0514,14.91,No
CUST-11452,20,Female,59,Month-to-month,Fiber optic,Yes,Yes,83.65,4745.25,46.8,16,1,1,Bank transfer,0.1516,9.46,No
CUST-11453,32,Female,51,Month-to-month,DSL,Yes,Yes,54.7,2949.49,78.9,21,0,1,Mailed check,0.1992,12.87,No
CUST-11454,51,Male,12,One year,Fiber optic,No,Yes,70.21,831.97,11.97,18,3,0,Credit card,0.098,18.63,No
CUST-11455,21,Female,12,Month-to-month,Cable,Yes,Yes,65.54,809.97,74.03,19,3,3,Mailed check,0.0812,-7.49,No
CUST-11456,75,Other,2,Month-to-month,Cable,Yes,No,62.37,247.85,30.49,15,3,1,Mailed check,0.3108,2.19,Yes
CUST-11457,44,Female,69,Month-to-month,Cable,No,No,42.93,2929.54,69.2,16,1,0,Credit card,0.2364,0.86,No
CUST-11458,33,Male,32,Two year,Cable,Yes,Yes,69.06,2255.02,97.13,18,2,0,Electronic check,0.1285,21.01,No
CUST-11459,47,Male,48,Month-to-month,Fiber optic,Yes,No,68.58,3338.03,43.78,23,4,0,Bank transfer,0.0359,-2.97,No
CUST-11460,63,Male,11,Month-to-month,Fiber optic,Yes,No,87.15,1161.61,77.58,22,3,0,Bank transfer,0.1193,-19.48,No
CUST-11461,36,Male,17,Month-to-month,Cable,Yes,No,52.47,1137.83,91.98,20,6,1,Electronic check,0.1072,-3.52,Yes
CUST-11462,20,Female,39,One year,Fiber optic,Yes,Yes,87.57,3408.43,51.18,20,2,0,Bank transfer,0.0914,12.63,Yes
CUST-11463,20,Male,16,Month-to-month,Fiber optic,No,No,59.04,1123.89,49.47,24,3,1,Electronic check,0.076,8.4,No
CUST-11464,67,Male,45,Two year,Fiber optic,Yes,No,69.37,2869.31,74.0,25,2,0,Bank transfer,0.1961,0.88,No
CUST-11465,24,Male,67,One year,Cable,Yes,No,67.5,4491.23,95.0,16,0,0,Credit card,0.1169,-2.56,No
CUST-11466,54,Female,22,Month-to-month,Cable,Yes,No,61.85,1436.54,119.78,22,3,0,Bank transfer,0.5296,6.09,Yes
CUST-11467,40,Male,44,Month-to-month,None,Yes,No,35.24,1379.9,47.23,17,3,1,Mailed check,0.1114,8.79,No
CUST-11468,63,Male,66,Two year,Fiber optic,Yes,Yes,76.54,5309.71,80.54,24,2,0,Credit card,0.0779,4.6,No
CUST-11469,21,Male,65,One year,Fiber optic,Yes,No,79.75,5361.24,53.47,15,3,0,Credit card,0.1693,-2.19,No
CUST-11470,70,Female,1,Month-to-month,Fiber optic,Yes,Yes,76.52,76.52,37.9,15,1,0,Electronic check,0.2379,1.63,Yes
CUST-11471,58,Male,8,Month-to-month,Cable,Yes,No,55.5,702.21,59.39,17,1,0,Mailed check,0.0807,-4.56,No
CUST-11472,44,Female,72,Month-to-month,Fiber optic,No,Yes,66.25,4864.78,59.46,22,4,0,Electronic check,0.1989,14.41,No
CUST-11473,30,Male,67,Month-to-month,None,Yes,Yes,57.67,3892.65,67.07,15,2,0,Credit card,0.1707,0.42,No
CUST-11474,74,Male,24,Month-to-month,DSL,Yes,No,41.21,1042.54,75.05,18,1,1,Electronic check,0.1144,-9.22,Yes
CUST-11475,35,Male,38,Month-to-month,Cable,Yes,No,60.02,2189.3,70.58,16,1,0,Electronic check,0.4125,29.11,No
CUST-11476,46,Male,42,Month-to-month,Cable,Yes,No,60.35,2554.82,94.16,13,3,1,Electronic check,0.1836,-6.74,No
CUST-11477,40,Male,49,Two year,DSL,Yes,No,41.62,1941.79,110.08,21,6,0,Credit card,0.0161,-8.72,No
CUST-11478,31,Female,55,One year,Cable,No,No,48.11,2646.27,65.37,14,0,1,Mailed check,0.0354,-12.44,No
CUST-11479,42,Female,27,Two year,Fiber optic,Yes,No,67.4,1832.37,53.19,23,4,1,Credit card,0.2943,-6.25,No
CUST-11480,26,Male,65,One year,Cable,Yes,Yes,62.78,4106.47,60.21,24,2,0,Credit card,0.0258,10.95,No
CUST-11481,18,Male,5,One year,Cable,Yes,No,58.75,292.2,59.47,20,4,0,Electronic check,0.4822,-16.97,Yes
CUST-11482,34,Female,3,Month-to-month,DSL,Yes,No,52.2,438.87,50.81,24,1,0,Mailed check,0.2052,3.93,No
CUST-11483,24,Male,69,One year,Fiber optic,Yes,Yes,76.99,5118.9,29.03,17,0,0,Bank transfer,0.1775,-4.99,No
CUST-11484,42,Male,13,Month-to-month,None,Yes,Yes,59.06,551.44,32.66,18,2,0,Mailed check,0.0661,-7.74,No
CUST-11485,68,Male,72,Month-to-month,None,Yes,Yes,40.4,2803.59,81.41,18,2,1,Credit card,0.036,-18.87,No
CUST-11486,27,Male,21,Two year,DSL,Yes,No,51.82,1086.16,83.0,21,2,1,Bank transfer,0.0528,1.47,No
CUST-11487,18,Male,27,Two year,None,Yes,No,36.86,947.48,72.81,19,1,1,Bank transfer,0.161,-18.56,No
CUST-11488,24,Other,3,Month-to-month,DSL,Yes,Yes,63.27,63.27,59.19,20,5,1,Credit card,0.0695,-1.37,Yes
CUST-11489,47,Other,68,One year,Fiber optic,No,Yes,72.49,5158.38,52.88,19,1,0,Mailed check,0.2514,6.1,No
CUST-11490,33,Female,26,Month-to-month,DSL,Yes,Yes,53.15,1446.6,32.06,22,0,2,Credit card,0.0403,-25.11,No
CUST-11491,46,Male,13,Month-to-month,Fiber optic,Yes,No,74.57,929.48,49.37,16,5,0,Credit card,0.1011,10.33,No
CUST-11492,19,Male,35,Month-to-month,DSL,No,Yes,51.15,1679.58,47.43,20,4,1,Mailed check,0.1493,-21.73,Yes
CUST-11493,37,Male,12,Month-to-month,Cable,No,No,56.88,650.2,31.06,13,2,1,Electronic check,0.2478,23.79,Yes
CUST-11494,41,Male,57,One year,Fiber optic,Yes,No,75.5,4242.78,70.22,22,1,0,Bank transfer,0.0042,-0.33,No
CUST-11495,43,Male,6,Month-to-month,Fiber optic,Yes,No,74.23,491.48,47.27,19,0,0,Bank transfer,0.0339,-8.36,No
CUST-11496,49,Male,36,Month-to-month,Cable,Yes,No,64.55,2167.71,65.97,18,0,0,Electronic check,0.2433,4.46,Yes
CUST-11497,63,Male,29,Two year,Cable,Yes,No,54.06,1473.75,29.5,16,2,1,Credit card,0.1321,-8.81,No
CUST-11498,45,Male,3,Month-to-month,None,Yes,No,36.67,212.32,79.1,16,1,1,Electronic check,0.1472,-27.15,Yes
CUST-11499,66,Male,4,Month-to-month,Fiber optic,Yes,No,77.8,238.57,75.3,15,3,1,Credit card,0.2008,15.66,Yes
CUST-11500,48,Female,38,Month-to-month,Cable,Yes,No,59.67,2343.05,52.68,11,3,0,Bank transfer,0.1935,-2.17,Yes
CUST-11501,33,Male,29,Month-to-month,Fiber optic,Yes,No,64.63,1865.74,97.96,18,4,1,Credit card,0.0862,2.91,No
CUST-11502,31,Female,10,Month-to-month,Fiber optic,Yes,Yes,71.75,685.58,63.06,14,1,0,Bank transfer,0.2007,0.02,No
CUST-11503,36,Male,10,One year,Cable,Yes,Yes,72.43,639.44,68.26,17,5,0,Bank transfer,0.1251,-7.97,No
CUST-11504,52,Female,58,Two year,DSL,Yes,No,46.15,2684.65,27.51,19,3,0,Electronic check,0.0606,-11.4,No
CUST-11505,32,Male,53,Month-to-month,Cable,Yes,No,57.65,3030.5,46.22,23,1,0,Credit card,0.0064,10.75,No
CUST-11506,71,Female,44,Month-to-month,Fiber optic,Yes,No,79.88,3225.8,49.38,15,0,0,Bank transfer,0.0652,8.15,No
CUST-11507,45,Male,61,Month-to-month,Fiber optic,Yes,Yes,73.13,4594.71,83.77,24,1,3,Bank transfer,0.022,1.48,No
CUST-11508,68,Male,5,Two year,DSL,Yes,No,58.3,330.56,88.13,20,2,2,Credit card,0.0116,14.26,No
CUST-11509,57,Female,50,Month-to-month,Fiber optic,Yes,No,63.0,2977.88,51.32,13,1,1,Bank transfer,0.0445,1.11,Yes
CUST-11510,37,Male,55,Month-to-month,Fiber optic,No,No,70.4,3849.23,69.09,11,2,1,Electronic check,0.1424,15.41,No
CUST-11511,31,Male,15,Two year,Fiber optic,Yes,No,71.2,1026.81,85.56,22,2,0,Electronic check,0.2831,19.71,Yes
CUST-11512,61,Female,39,One year,Fiber optic,No,Yes,59.05,2187.95,56.84,21,1,0,Bank transfer,0.0699,14.99,No
CUST-11513,37,Male,56,Month-to-month,Cable,Yes,Yes,58.48,3352.48,29.91,21,0,1,Electronic check,0.1839,6.93,No
CUST-11514,32,Female,44,Month-to-month,Fiber optic,Yes,No,63.99,2984.68,82.06,22,2,0,Electronic check,0.1105,-10.12,No
CUST-11515,71,Female,18,Month-to-month,DSL,Yes,Yes,59.94,1024.23,75.2,17,4,3,Electronic check,0.1668,7.32,No
CUST-11516,45,Male,48,Two year,DSL,Yes,No,57.88,2727.53,71.99,16,2,0,Bank transfer,0.3947,-3.69,No
CUST-11517,20,Male,55,Month-to-month,DSL,Yes,Yes,61.73,3281.42,88.03,20,1,1,Bank transfer,0.1176,10.64,Yes
CUST-11518,46,Male,1,Month-to-month,DSL,Yes,No,43.98,43.98,90.0,11,2,0,Bank transfer,0.1487,21.38,No
CUST-11519,44,Female,41,One year,Cable,No,Yes,69.12,2884.5,79.91,14,1,0,Bank transfer,0.1034,0.92,No
CUST-11520,68,Male,37,Month-to-month,Cable,No,No,49.57,2062.12,36.9,16,2,1,Bank transfer,0.0367,-11.44,No
CUST-11521,59,Male,27,Month-to-month,Fiber optic,No,No,55.6,1482.21,28.69,13,1,3,Bank transfer,0.2647,10.42,No
CUST-11522,29,Male,4,Two year,Cable,Yes,No,57.19,207.01,73.41,17,3,0,Mailed check,0.067,1.9,No
CUST-11523,26,Female,7,Month-to-month,Fiber optic,No,No,62.07,426.32,66.57,22,1,2,Bank transfer,0.2049,20.44,Yes
CUST-11524,53,Female,55,Two year,DSL,Yes,Yes,53.03,2855.13,68.37,14,0,0,Credit card,0.37,2.65,No
CUST-11525,20,Female,60,One year,DSL,Yes,Yes,65.66,3802.08,105.58,19,3,1,Bank transfer,0.0519,1.16,No
CUST-11526,36,Female,31,Month-to-month,Fiber optic,Yes,Yes,76.47,2677.49,87.02,20,3,0,Bank transfer,0.0174,3.15,Yes
CUST-11527,26,Female,68,One year,Fiber optic,Yes,No,64.2,4421.19,60.58,19,1,0,Credit card,0.0992,5.7,No
CUST-11528,19,Male,67,One year,Fiber optic,Yes,No,74.27,5047.2,47.33,22,3,0,Electronic check,0.0682,-21.78,No
CUST-11529,71,Female,48,One year,Fiber optic,Yes,Yes,81.77,4196.08,80.48,21,0,0,Mailed check,0.0431,-7.74,No
CUST-11530,23,Female,42,One year,DSL,No,No,47.51,2019.59,76.1,21,2,0,Bank transfer,0.0584,15.28,No
CUST-11531,18,Male,70,Month-to-month,Fiber optic,Yes,Yes,84.35,5803.0,59.84,16,1,1,Electronic check,0.1475,-5.82,No
CUST-11532,72,Female,44,Month-to-month,Cable,Yes,Yes,62.38,2613.91,5.0,18,1,0,Bank transfer,0.1778,0.0,No
CUST-11533,28,Female,68,One year,Cable,Yes,Yes,66.19,4731.52,42.0,19,1,0,Credit card,0.0618,-0.75,No
CUST-11534,65,Male,71,Month-to-month,Fiber optic,Yes,No,54.26,3948.28,85.34,20,2,0,Electronic check,0.1993,-6.24,No
CUST-11535,19,Male,15,Month-to-month,Fiber optic,Yes,Yes,79.95,1187.21,33.99,25,3,1,Electronic check,0.1042,0.07,Yes
CUST-11536,26,Male,48,Month-to-month,DSL,Yes,No,51.68,2414.97,78.9,14,2,0,Mailed check,0.0247,-10.26,No
CUST-11537,24,Female,53,Month-to-month,Cable,Yes,No,56.58,2964.45,75.65,16,1,0,Bank transfer,0.1991,-15.77,No
CUST-11538,58,Male,60,One year,DSL,Yes,No,43.29,2644.75,41.21,17,2,0,Electronic check,0.1128,4.47,No
CUST-11539,53,Female,26,One year,Fiber optic,Yes,Yes,86.4,2466.04,86.6,16,0,1,Electronic check,0.0774,21.34,No
CUST-11540,45,Male,63,Two year,None,Yes,No,27.53,1726.33,63.09,22,3,0,Credit card,0.0685,10.97,No
CUST-11541,32,Female,36,Month-to-month,DSL,Yes,No,60.52,2075.72,61.44,12,2,1,Bank transfer,0.058,11.22,No
CUST-11542,23,Male,28,Month-to-month,Fiber optic,Yes,No,59.36,1508.24,37.41,14,4,0,Credit card,0.0631,14.65,No
CUST-11543,51,Female,12,Two year,Cable,Yes,Yes,65.14,857.34,96.14,20,0,0,Mailed check,0.1011,4.47,No
CUST-11544,31,Male,24,Month-to-month,None,Yes,Yes,29.04,826.78,36.39,21,1,0,Electronic check,0.247,2.28,No
CUST-11545,52,Male,71,One year,DSL,Yes,Yes,53.7,4033.57,36.12,23,2,2,Electronic check,0.1785,-8.31,No
CUST-11546,57,Male,52,One year,Fiber optic,No,Yes,72.69,4102.65,68.4,13,1,0,Electronic check,0.2216,11.46,Yes
CUST-11547,67,Male,53,Month-to-month,DSL,Yes,No,52.2,2586.08,41.47,19,2,0,Bank transfer,0.0293,5.33,No
CUST-11548,46,Male,65,Month-to-month,Fiber optic,Yes,Yes,77.31,5029.0,114.63,19,5,1,Electronic check,0.2477,-6.26,No
CUST-11549,18,Female,20,One year,DSL,Yes,No,46.48,882.63,41.29,16,3,0,Bank transfer,0.4294,-1.78,No
CUST-11550,34,Female,48,Month-to-month,Fiber optic,Yes,Yes,95.52,4562.22,84.04,12,2,2,Credit card,0.0144,-11.52,No
CUST-11551,67,Female,27,Two year,DSL,Yes,No,49.42,1234.71,104.43,13,0,1,Electronic check,0.0921,8.3,No
CUST-11552,48,Female,62,One year,Cable,No,No,69.84,4371.07,82.18,22,1,0,Mailed check,0.1546,20.54,No
CUST-11553,53,Male,31,Month-to-month,None,Yes,Yes,55.73,1576.41,46.87,18,0,0,Mailed check,0.1411,-11.56,No
CUST-11554,44,Female,62,One year,Cable,Yes,Yes,62.31,3921.93,73.24,14,2,0,Bank transfer,0.2205,14.54,No
CUST-11555,27,Female,54,Month-to-month,Fiber optic,Yes,No,66.6,3736.38,97.53,17,0,0,Mailed check,0.1674,16.51,No
CUST-11556,70,Male,56,Month-to-month,Fiber optic,Yes,No,81.32,4492.53,29.02,16,1,2,Credit card,0.0089,-11.96,No
CUST-11557,62,Female,67,Two year,DSL,Yes,No,40.26,2833.86,91.34,12,0,1,Bank transfer,0.1612,-22.81,No
CUST-11558,75,Male,57,One year,Fiber optic,Yes,No,79.81,4565.49,76.79,16,3,0,Bank transfer,0.0515,2.75,No
CUST-11559,67,Female,24,One year,Fiber optic,Yes,No,69.21,1774.58,110.36,17,1,0,Electronic check,0.1105,-0.08,No
CUST-11560,34,Female,38,Two year,Cable,Yes,No,40.62,1581.49,75.28,13,3,1,Bank transfer,0.1367,-0.64,No
CUST-11561,32,Female,35,Month-to-month,Fiber optic,Yes,Yes,71.07,2376.26,68.65,15,3,1,Credit card,0.1559,15.52,No
CUST-11562,32,Male,5,Month-to-month,Fiber optic,Yes,Yes,77.32,383.77,81.41,24,2,0,Bank transfer,0.0033,-2.22,No
CUST-11563,71,Female,43,Month-to-month,DSL,Yes,Yes,55.39,2328.82,35.24,17,0,0,Bank transfer,0.155,31.03,Yes
CUST-11564,50,Male,32,Month-to-month,None,Yes,No,30.96,1092.03,45.42,17,0,0,Credit card,0.1749,-16.43,No
CUST-11565,44,Female,29,Month-to-month,Cable,Yes,Yes,56.63,1613.87,66.66,21,1,1,Mailed check,0.0434,-8.41,No
CUST-11566,74,Male,8,Month-to-month,Fiber optic,Yes,Yes,78.75,756.7,52.43,18,0,0,Electronic check,0.1001,-8.47,No
CUST-11567,52,Female,37,One year,DSL,Yes,No,60.69,2307.42,50.32,15,0,1,Electronic check,0.2231,-0.25,No
CUST-11568,70,Female,42,Month-to-month,None,Yes,Yes,55.52,2356.01,113.91,17,3,0,Electronic check,0.1187,19.04,No
CUST-11569,75,Male,8,One year,Fiber optic,Yes,Yes,87.45,729.39,108.06,20,1,0,Mailed check,0.0069,-11.4,No
CUST-11570,22,Male,46,Two year,DSL,Yes,Yes,57.76,2775.12,5.0,17,1,0,Bank transfer,0.0624,-8.84,No
CUST-11571,38,Female,13,Two year,Cable,Yes,Yes,75.51,1061.67,65.96,24,2,2,Electronic check,0.0417,-5.62,No
CUST-11572,60,Male,11,Month-to-month,Cable,Yes,Yes,55.96,730.22,36.4,23,4,1,Credit card,0.0221,0.92,No
CUST-11573,65,Male,29,Two year,Fiber optic,Yes,Yes,83.3,2291.9,92.61,26,5,1,Bank transfer,0.2439,3.94,No
CUST-11574,26,Male,29,One year,None,Yes,Yes,56.15,1563.07,70.34,14,2,0,Electronic check,0.1144,-2.68,No
CUST-11575,36,Male,66,Month-to-month,Fiber optic,Yes,No,75.2,4963.68,100.16,17,3,0,Mailed check,0.0571,-13.47,No
CUST-11576,49,Female,5,Month-to-month,Fiber optic,Yes,Yes,67.65,306.44,44.33,20,1,1,Credit card,0.2466,0.83,Yes
CUST-11577,64,Female,26,Month-to-month,Fiber optic,Yes,No,63.74,1544.51,42.2,18,1,0,Electronic check,0.1165,19.2,No
