Customer_ID,Age,Gender,Account_Age_Months,Contract_Type,Internet_Service,Phone_Service,Streaming_Service,Monthly_Charges,Total_Charges,Monthly_Usage_GB,Number_of_Sessions,Support_Calls,Complaints,Payment_Method,Payment_Delay_Rate,Usage_Change_Percentage,Churn,Customer_Lifetime_Months,Average_Monthly_Spend,Support_Calls_Per_Month,Service_Count
CUST-10928,42,Female,36,Two year,DSL,Yes,Yes,55.0,1799.57,64.77,12,4,1,Bank transfer,0.0075,-0.19,No,36,49.988055555555555,0.1111111111111111,3
CUST-10929,51,Female,12,Month-to-month,Fiber optic,Yes,No,63.81,667.97,46.29,28,2,0,Credit card,0.2503,-4.07,Yes,12,55.66416666666667,0.16666666666666666,2
CUST-10930,49,Female,11,Month-to-month,DSL,Yes,Yes,61.76,657.05,74.48,12,3,0,Bank transfer,0.0374,6.73,No,11,59.73181818181818,0.2727272727272727,3
CUST-10931,58,Female,59,One year,DSL,No,Yes,55.07,3342.19,41.95,18,1,1,Bank transfer,0.1422,-0.98,No,59,56.64728813559322,0.01694915254237288,2
CUST-10932,32,Other,49,One year,Fiber optic,Yes,Yes,78.43,3731.46,39.23,13,4,0,Credit card,0.1096,4.41,No,49,76.15224489795918,0.08163265306122448,3
CUST-10933,55,Male,37,Month-to-month,Fiber optic,No,Yes,32.54,1137.33,37.48,19,2,0,Credit card,0.0916,-4.28,Yes,37,30.738648648648645,0.05405405405405406,2
CUST-10934,43,Male,42,Month-to-month,Fiber optic,Yes,No,66.74,2771.43,66.98,19,2,0,Mailed check,0.0794,-4.76,No,42,65.98642857142856,0.047619047619047616,2
CUST-10935,72,Female,62,Month-to-month,Fiber optic,Yes,Yes,80.82,4814.81,50.61,22,1,0,Bank transfer,0.0744,15.29,No,62,77.65822580645163,0.016129032258064516,3
CUST-10936,27,Male,59,One year,Fiber optic,Yes,Yes,36.76,2121.65,44.2,21,0,1,Electronic check,0.5192,3.37,No,59,35.96016949152543,0.0,3
CUST-10937,26,Male,7,One year,DSL,No,No,49.33,390.8,73.23,22,2,0,Electronic check,0.1219,6.91,No,7,55.82857142857143,0.2857142857142857,1
CUST-10938,44,Male,29,Month-to-month,Cable,Yes,No,68.96,1882.4,90.88,13,2,0,Bank transfer,0.0158,-4.93,No,29,64.91034482758621,0.06896551724137931,2
CUST-10939,47,Female,4,Two year,Fiber optic,Yes,Yes,68.49,215.74,30.95,22,1,0,Electronic check,0.2393,14.77,No,4,53.935,0.25,3
CUST-10940,58,Male,28,One year,DSL,Yes,No,53.89,1437.89,72.94,21,0,1,Bank transfer,0.0103,4.47,No,28,51.35321428571429,0.0,2
CUST-10941,41,Male,46,Two year,DSL,Yes,No,55.55,2631.76,77.57,13,3,1,Bank transfer,0.1839,-2.05,No,46,57.212173913043486,0.06521739130434782,2
CUST-10942,70,Male,16,Month-to-month,Fiber optic,No,Yes,77.11,1034.01,95.57,15,3,1,Bank transfer,0.0385,17.2,No,16,64.625625,0.1875,2
CUST-10943,45,Male,11,Month-to-month,Cable,Yes,Yes,55.43,542.17,58.05,14,3,0,Electronic check,0.2528,-2.06,No,11,49.28818181818181,0.2727272727272727,3
CUST-10944,25,Female,36,Two year,Fiber optic,Yes,No,67.73,2620.59,102.07,15,0,1,Bank transfer,0.1184,4.17,No,36,72.79416666666667,0.0,2
CUST-10945,24,Male,38,Two year,Fiber optic,Yes,Yes,75.02,2984.64,79.01,21,1,0,Electronic check,0.0572,-12.43,No,38,78.54315789473684,0.02631578947368421,3
CUST-10946,74,Female,52,Two year,Fiber optic,Yes,Yes,77.29,4144.48,19.9,24,3,0,Bank transfer,0.0451,-5.51,No,52,79.70153846153845,0.057692307692307696,3
CUST-10947,25,Female,2,Two year,Fiber optic,Yes,No,61.36,285.84,72.21,19,2,1,Electronic check,0.1914,11.32,No,2,142.92,1.0,2
CUST-10948,72,Male,18,Month-to-month,Fiber optic,Yes,Yes,89.99160000000003,1522.91,64.58,17,1,1,Mailed check,0.0741,1.39,No,18,84.60611111111112,0.05555555555555555,3
CUST-10949,34,Female,57,Month-to-month,Cable,Yes,Yes,70.05,4145.41,88.62,13,3,0,Bank transfer,0.1628,3.11,Yes,57,72.72649122807017,0.05263157894736842,3
CUST-10950,23,Female,50,Month-to-month,DSL,No,Yes,43.88,1942.27,93.32,24,1,0,Credit card,0.1961,0.92,No,50,38.8454,0.02,2
CUST-10951,35,Female,65,Two year,Fiber optic,No,No,58.14,3712.0,41.68,22,2,1,Credit card,0.0099,1.41,No,65,57.10769230769231,0.03076923076923077,1
CUST-10952,53,Male,59,Month-to-month,DSL,No,No,51.81,3131.67,86.75,21,2,0,Mailed check,0.0051,-4.48,No,59,53.07915254237288,0.03389830508474576,1
CUST-10953,42,Male,61,One year,Fiber optic,Yes,Yes,78.3,4798.94,61.9,20,2,1,Mailed check,0.0207,-3.65,No,61,78.6711475409836,0.03278688524590164,3
CUST-10954,63,Other,37,Two year,DSL,Yes,Yes,67.95,2540.67,47.98,21,1,1,Electronic check,0.3756,-1.53,No,37,68.66675675675675,0.02702702702702703,3
CUST-10955,53,Female,70,Two year,Cable,No,No,54.73,3714.58,99.77,17,3,0,Electronic check,0.552,-1.48,No,70,53.06542857142857,0.04285714285714286,1
CUST-10956,41,Female,30,Two year,Cable,Yes,No,48.5,1115.12,53.58,20,0,1,Credit card,0.3655,7.55,No,30,37.17066666666666,0.0,2
CUST-10957,54,Female,66,Month-to-month,Cable,Yes,No,51.07,3416.38,65.77,22,1,1,Bank transfer,0.3263,7.15,No,66,51.763333333333335,0.015151515151515152,2
CUST-10958,74,Male,29,Month-to-month,Fiber optic,Yes,Yes,70.79,2173.4,63.21,17,0,0,Bank transfer,0.0317,17.81,No,29,74.9448275862069,0.0,3
CUST-10959,41,Female,32,Two year,Fiber optic,Yes,Yes,82.27,2644.78,77.35,12,2,0,Credit card,0.2349,10.31,No,32,82.649375,0.0625,3
CUST-10960,26,Male,50,Month-to-month,Cable,Yes,Yes,80.34,4045.9,96.67,15,1,0,Electronic check,0.1226,-8.63,No,50,80.918,0.02,3
CUST-10961,41,Female,29,Month-to-month,DSL,Yes,No,51.21,1528.62,103.63,24,2,0,Electronic check,0.1836,-6.04,Yes,29,52.71103448275862,0.06896551724137931,2
CUST-10962,66,Male,11,Two year,DSL,Yes,No,49.25,439.4,86.72,9,2,0,Credit card,0.1676,13.17,No,11,39.945454545454545,0.18181818181818182,2
CUST-10963,30,Male,65,One year,Fiber optic,Yes,Yes,48.76,3149.74,24.45,18,5,1,Credit card,0.2807,9.92,No,65,48.457538461538455,0.07692307692307693,3
CUST-10964,73,Female,33,Month-to-month,Fiber optic,Yes,No,69.47,2148.82,99.98,14,2,0,Credit card,0.1747,14.47,No,33,65.11575757575758,0.06060606060606061,2
CUST-10965,52,Female,67,Month-to-month,Cable,Yes,No,55.64,3849.72,79.42,12,5,1,Credit card,0.0513,1.95,No,67,57.45850746268656,0.07462686567164178,2
CUST-10966,52,Female,29,Month-to-month,DSL,Yes,No,51.35,1209.58,91.34,16,2,1,Electronic check,0.2389,-1.12,Yes,29,41.70965517241379,0.06896551724137931,2
CUST-10967,36,Male,71,Two year,Fiber optic,Yes,Yes,84.32,5646.354800000002,57.77,16,6,2,Electronic check,0.1088,6.11,No,71,79.526123943662,0.08450704225352113,3
CUST-10968,71,Male,44,One year,Fiber optic,Yes,Yes,75.43,3526.17,64.7,12,3,0,Bank transfer,0.0806,-14.49,No,44,80.14022727272727,0.06818181818181818,3
CUST-10969,20,Female,56,Month-to-month,DSL,Yes,No,43.01,2463.82,87.8,16,2,0,Bank transfer,0.0625,-0.37,Yes,56,43.996785714285714,0.03571428571428571,2
CUST-10970,35,Male,55,Month-to-month,Fiber optic,No,Yes,77.63,4131.93,113.28,18,1,0,Credit card,0.0232,25.51,No,55,75.126,0.01818181818181818,2
CUST-10971,42,Male,15,Two year,Cable,Yes,Yes,51.47,822.19,69.65,11,0,0,Credit card,0.0725,-1.96,No,15,54.81266666666667,0.0,3
CUST-10972,45,Female,59,Two year,Cable,Yes,Yes,57.74,3501.78,35.05,17,2,1,Mailed check,0.1385,1.81,No,59,59.352203389830514,0.03389830508474576,3
CUST-10973,45,Male,69,Month-to-month,DSL,Yes,No,50.06,3473.16,79.32,14,2,0,Bank transfer,0.1539,-0.44,No,69,50.33565217391304,0.028985507246376812,2
CUST-10974,26,Female,48,One year,DSL,No,Yes,57.21,2813.84,60.52,22,4,1,Electronic check,0.1044,20.03,Yes,48,58.62166666666667,0.08333333333333333,2
CUST-10975,31,Male,69,Month-to-month,DSL,Yes,No,51.41,3398.97,39.66,12,2,0,Bank transfer,0.1337,-12.22,No,69,49.26043478260869,0.028985507246376812,2
CUST-10976,23,Female,61,Month-to-month,DSL,Yes,No,45.99,2721.08,61.83,15,1,0,Electronic check,0.1935,10.1,No,61,44.60786885245901,0.01639344262295082,2
CUST-10977,51,Female,48,Month-to-month,Cable,Yes,No,63.65,3094.66,76.45,17,1,0,Electronic check,0.2261,-2.8,No,48,64.47208333333333,0.020833333333333332,2
CUST-10978,38,Female,35,Month-to-month,Fiber optic,Yes,No,64.5,2217.85,90.27,16,0,0,Bank transfer,0.1173,-5.8,Yes,35,63.36714285714285,0.0,2
CUST-10979,50,Female,62,One year,Fiber optic,Yes,No,40.65,2466.84,53.41,14,1,0,Bank transfer,0.2057,-18.11,No,62,39.78774193548387,0.016129032258064516,2
CUST-10980,52,Male,14,Month-to-month,Fiber optic,No,No,58.84,700.9,54.44,12,5,0,Electronic check,0.189,22.57,Yes,14,50.06428571428571,0.35714285714285715,1
CUST-10981,58,Female,41,Month-to-month,Fiber optic,Yes,No,61.65,2694.67,62.56,14,1,2,Credit card,0.0681,10.68,No,41,65.72365853658536,0.024390243902439025,2
CUST-10982,49,Female,59,Month-to-month,Cable,Yes,No,62.98,3726.8,107.14,20,2,0,Credit card,0.2814,-13.92,No,59,63.166101694915255,0.03389830508474576,2
CUST-10983,55,Female,68,Month-to-month,Fiber optic,Yes,No,81.05,5627.59,97.21,23,4,1,Electronic check,0.1335,-13.11,No,68,82.75867647058824,0.058823529411764705,2
CUST-10984,52,Female,20,One year,Fiber optic,Yes,Yes,76.2,1261.04,78.55,17,1,0,Credit card,0.1218,-5.75,No,20,63.052,0.05,3
CUST-10985,55,Female,7,Month-to-month,Fiber optic,Yes,No,76.96,650.59,77.65,15,2,0,Electronic check,0.6009,7.99,No,7,92.94142857142857,0.2857142857142857,2
CUST-10986,53,Female,25,Month-to-month,Cable,Yes,No,44.12,966.24,57.44,20,2,0,Bank transfer,0.0589,0.46,No,25,38.6496,0.08,2
CUST-10987,36,Female,63,Two year,DSL,Yes,No,40.41,2512.62,83.53,21,1,0,Credit card,0.4178,-8.96,No,63,39.88285714285714,0.015873015873015872,2
CUST-10988,32,Male,38,Month-to-month,Fiber optic,Yes,Yes,72.08,2761.36,41.15,16,2,1,Bank transfer,0.0339,1.03,No,38,72.66736842105263,0.05263157894736842,3
CUST-10989,63,Female,4,Two year,DSL,Yes,Yes,57.76,467.99,76.5,15,3,0,Credit card,0.0705,17.21,No,4,116.9975,0.75,3
CUST-10990,37,Female,9,One year,Fiber optic,Yes,No,73.24,876.68,16.23,18,0,1,Bank transfer,0.0964,9.14,No,9,97.40888888888888,0.0,2
CUST-10991,49,Male,25,One year,Fiber optic,No,No,27.639200000000002,491.4,25.63,24,3,0,Electronic check,0.0871,-19.68,No,25,19.656,0.12,1
CUST-10992,29,Female,25,One year,Fiber optic,Yes,Yes,72.31,1858.05,18.58,17,4,0,Bank transfer,0.1442,-10.62,No,25,74.322,0.16,3
CUST-10993,43,Female,10,Month-to-month,DSL,Yes,No,55.52,482.88,110.16,12,1,0,Bank transfer,0.0448,0.43,No,10,48.288,0.1,2
CUST-10994,48,Male,36,Two year,DSL,Yes,No,43.87,1584.07,61.2,13,0,0,Electronic check,0.1253,3.61,No,36,44.00194444444444,0.0,2
CUST-10995,54,Female,35,Two year,DSL,Yes,Yes,68.46,2393.33,32.54,17,3,0,Bank transfer,0.1886,17.71,No,35,68.38085714285714,0.08571428571428572,3
CUST-10996,48,Female,15,Month-to-month,Fiber optic,No,No,27.639200000000002,378.6,120.93070000000002,18,0,0,Electronic check,0.53,1.88,No,15,25.240000000000002,0.0,1
CUST-10997,38,Female,17,One year,Fiber optic,Yes,Yes,86.89,1409.76,46.4,19,2,3,Bank transfer,0.0129,8.47,No,17,82.9270588235294,0.11764705882352941,3
CUST-10998,73,Male,48,Month-to-month,Cable,Yes,No,63.45,3104.6,77.62,12,2,0,Bank transfer,0.0349,-24.25,No,48,64.67916666666666,0.041666666666666664,2
CUST-10999,47,Female,69,Two year,DSL,Yes,Yes,59.33,4137.62,46.2,16,0,0,Credit card,0.033,-2.77,No,69,59.96550724637681,0.0,3
CUST-11000,64,Male,72,One year,Cable,Yes,Yes,68.29,4788.17,84.05,21,1,1,Credit card,0.1949,10.39,No,72,66.50236111111111,0.013888888888888888,3
CUST-11001,60,Female,41,Month-to-month,Fiber optic,Yes,No,70.65,2883.73,64.64,15,1,2,Credit card,0.0904,24.66,No,41,70.33487804878048,0.024390243902439025,2
CUST-11002,50,Male,3,Two year,Fiber optic,Yes,Yes,86.68,196.32,47.08,17,5,1,Mailed check,0.2006,-14.08,Yes,3,65.44,1.6666666666666667,3
CUST-11003,69,Female,65,Two year,Fiber optic,Yes,No,54.49,3786.6,32.94,23,2,0,Bank transfer,0.0205,-0.06,No,65,58.255384615384614,0.03076923076923077,2
CUST-11004,25,Female,69,One year,Fiber optic,Yes,No,67.39,4803.51,47.98,15,2,0,Credit card,0.1542,-19.14,No,69,69.61608695652174,0.028985507246376812,2
CUST-11005,71,Female,21,Month-to-month,Fiber optic,Yes,Yes,46.09,1085.97,40.88,21,2,1,Credit card,0.2554,-0.45,No,21,51.712857142857146,0.09523809523809523,3
CUST-11006,67,Female,29,One year,Cable,Yes,No,66.21,1860.48,22.72,16,2,0,Credit card,0.0323,14.5,No,29,64.15448275862069,0.06896551724137931,2
CUST-11007,47,Female,2,One year,Fiber optic,No,Yes,66.76,354.78,82.62,16,2,0,Credit card,0.4507,13.08,No,2,177.39,1.0,2
CUST-11008,60,Female,58,Month-to-month,DSL,Yes,No,35.15,1997.59,91.79,18,2,0,Mailed check,0.0153,1.41,No,58,34.44120689655172,0.034482758620689655,2
CUST-11009,48,Male,56,Two year,Cable,Yes,No,40.15,2162.99,48.66,18,3,1,Bank transfer,0.2458,-1.1,No,56,38.62482142857142,0.05357142857142857,2
CUST-11010,33,Female,2,One year,Fiber optic,Yes,No,70.27,412.57,15.02,14,2,0,Mailed check,0.1146,33.21,Yes,2,206.285,1.0,2
CUST-11011,64,Female,51,Two year,DSL,No,Yes,41.57,2200.23,73.71,12,2,3,Bank transfer,0.2124,-0.61,No,51,43.14176470588235,0.0392156862745098,2
CUST-11012,32,Other,30,One year,Cable,Yes,No,56.13,1589.67,68.73,18,2,0,Electronic check,0.1495,-4.61,No,30,52.989000000000004,0.06666666666666667,2
CUST-11013,36,Female,40,Month-to-month,Fiber optic,Yes,No,60.83,2386.81,40.99,23,0,2,Electronic check,0.1118,-4.77,No,40,59.670249999999996,0.0,2
CUST-11014,48,Female,16,Two year,DSL,No,Yes,48.25,865.68,63.58,15,2,1,Bank transfer,0.1881,-15.63,No,16,54.105,0.125,2
CUST-11015,66,Female,59,One year,Fiber optic,Yes,No,83.45,4887.36,6.4597,20,0,1,Electronic check,0.1494,0.0,No,59,82.83661016949152,0.0,2
CUST-11016,40,Female,30,Month-to-month,Fiber optic,Yes,Yes,87.66,2619.18,65.2,18,2,0,Electronic check,0.0578,9.77,No,30,87.306,0.06666666666666667,3
CUST-11017,46,Male,61,Month-to-month,Cable,Yes,Yes,66.65,4267.77,61.33,27,1,0,Bank transfer,0.0144,9.35,No,61,69.96344262295082,0.01639344262295082,3
CUST-11018,20,Female,11,Month-to-month,Cable,Yes,Yes,64.83,634.01,96.91,18,2,0,Credit card,0.1919,11.28,No,11,57.63727272727272,0.18181818181818182,3
CUST-11019,24,Female,43,One year,Fiber optic,Yes,Yes,38.52,1600.72,71.09,16,2,1,Electronic check,0.1566,-5.17,No,43,37.22604651162791,0.046511627906976744,3
CUST-11020,21,Female,23,Month-to-month,Fiber optic,Yes,No,73.68,2030.28,67.18,16,0,0,Bank transfer,0.1597,0.01,No,23,88.27304347826087,0.0,2
CUST-11021,22,Female,70,Two year,Cable,No,Yes,56.26,3995.5,112.14,22,0,1,Credit card,0.0426,15.8,No,70,57.07857142857143,0.0,2
CUST-11022,68,Male,41,Two year,Fiber optic,Yes,Yes,54.2,2282.68,45.95,10,3,0,Credit card,0.0419,-3.66,No,41,55.67512195121951,0.07317073170731707,3
CUST-11023,66,Male,52,One year,DSL,Yes,Yes,59.57,3283.12,29.1,15,1,0,Credit card,0.0742,-4.76,No,52,63.136923076923075,0.019230769230769232,3
CUST-11024,65,Female,7,Month-to-month,Fiber optic,Yes,Yes,45.86,390.63,86.91,20,1,0,Electronic check,0.1876,13.92,No,7,55.80428571428571,0.14285714285714285,3
CUST-11025,21,Male,49,One year,Fiber optic,Yes,No,27.639200000000002,1338.0,90.09,17,0,0,Mailed check,0.082,-7.57,No,49,27.306122448979593,0.0,2
CUST-11026,22,Male,8,Month-to-month,Cable,Yes,No,53.75,261.76,90.66,15,2,2,Mailed check,0.2676,-11.75,Yes,8,32.72,0.25,2
CUST-11027,34,Male,27,Two year,Fiber optic,Yes,Yes,57.82,1620.84,59.41,19,4,0,Bank transfer,0.1264,-10.61,No,27,60.03111111111111,0.14814814814814814,3
CUST-11028,50,Female,17,Month-to-month,DSL,Yes,Yes,47.97,796.45,47.93,20,1,1,Electronic check,0.1678,34.41,No,17,46.85,0.058823529411764705,3
CUST-11029,37,Male,1,Two year,DSL,Yes,Yes,56.99,119.33,35.17,18,2,0,Bank transfer,0.054,14.06,No,1,119.33,2.0,3
CUST-11030,46,Male,43,Month-to-month,Fiber optic,No,No,27.639200000000002,860.76,43.7,11,1,3,Mailed check,0.1838,9.44,No,43,20.017674418604653,0.023255813953488372,1
CUST-11031,28,Male,18,Month-to-month,Cable,Yes,Yes,68.52,1062.03,28.88,22,1,0,Credit card,0.2876,-9.28,No,18,59.001666666666665,0.05555555555555555,3
CUST-11032,60,Male,37,Two year,Fiber optic,Yes,No,72.43,2675.07,54.44,17,1,1,Mailed check,0.0957,7.97,No,37,72.29918918918919,0.02702702702702703,2
CUST-11033,36,Male,56,Month-to-month,Fiber optic,Yes,No,65.89,3780.11,104.82,21,3,1,Mailed check,0.0992,22.32,No,56,67.5019642857143,0.05357142857142857,2
CUST-11034,21,Female,13,Two year,Fiber optic,Yes,Yes,84.75,945.82,51.93,16,0,1,Credit card,0.1165,6.33,No,13,72.75538461538461,0.0,3
CUST-11035,61,Female,52,Two year,Cable,Yes,Yes,62.31,3174.58,68.08,16,3,0,Electronic check,0.1431,-11.28,No,52,61.049615384615386,0.057692307692307696,3
CUST-11036,70,Male,22,Month-to-month,Fiber optic,Yes,Yes,82.69,1862.69,78.13,27,2,2,Electronic check,0.0991,8.41,No,22,84.66772727272728,0.09090909090909091,3
CUST-11037,18,Female,24,Month-to-month,Fiber optic,Yes,Yes,67.78,1615.84,56.34,21,1,2,Electronic check,0.0812,0.07,Yes,24,67.32666666666667,0.041666666666666664,3
CUST-11038,43,Male,42,Month-to-month,DSL,Yes,Yes,53.24,2360.86,56.15,21,2,0,Electronic check,0.2262,3.64,Yes,42,56.210952380952385,0.047619047619047616,3
CUST-11039,65,Male,46,Two year,Fiber optic,Yes,No,59.0,2851.46,95.86,26,0,1,Electronic check,0.334,-9.59,No,46,61.98826086956522,0.0,2
CUST-11040,58,Female,48,Two year,Fiber optic,Yes,Yes,46.49,2105.68,69.47,15,1,2,Bank transfer,0.2113,-7.14,No,48,43.86833333333333,0.020833333333333332,3
CUST-11041,67,Female,15,Month-to-month,DSL,Yes,Yes,60.78,902.1,92.1,12,4,2,Credit card,0.1847,-3.68,Yes,15,60.14,0.26666666666666666,3
CUST-11042,42,Female,42,One year,Fiber optic,Yes,No,66.77,2742.15,120.93070000000002,28,4,2,Electronic check,0.299,-7.34,No,42,65.28928571428571,0.09523809523809523,2
CUST-11043,39,Male,19,Month-to-month,Fiber optic,Yes,No,71.46,1510.34,44.12,25,1,0,Credit card,0.063,1.29,No,19,79.49157894736841,0.05263157894736842,2
CUST-11044,59,Male,20,One year,Cable,Yes,Yes,58.29,1274.41,61.27,13,1,0,Mailed check,0.2433,-6.21,Yes,20,63.7205,0.05,3
CUST-11045,26,Male,69,One year,DSL,Yes,No,58.24,3906.88,60.99,14,2,0,Electronic check,0.2628,21.64,No,69,56.62144927536232,0.028985507246376812,2
CUST-11046,31,Male,8,Two year,DSL,Yes,Yes,64.86,684.76,53.11,23,1,0,Electronic check,0.2166,7.9,No,8,85.595,0.125,3
CUST-11047,52,Other,30,Month-to-month,Fiber optic,Yes,No,63.01,1732.14,54.64,16,0,1,Bank transfer,0.1769,11.1,No,30,57.73800000000001,0.0,2
CUST-11048,56,Male,32,Month-to-month,Fiber optic,Yes,No,27.639200000000002,816.03,98.67,21,0,0,Mailed check,0.2987,0.33,No,32,25.5009375,0.0,2
CUST-11049,24,Female,18,Month-to-month,Cable,Yes,Yes,63.15,1007.07,67.38,20,2,0,Credit card,0.1208,-22.06,No,18,55.94833333333334,0.1111111111111111,3
CUST-11050,47,Female,57,Month-to-month,Cable,Yes,Yes,68.2,3833.85,120.93070000000002,27,0,2,Electronic check,0.0852,12.07,No,57,67.26052631578948,0.0,3
CUST-11051,39,Female,36,Month-to-month,DSL,Yes,Yes,59.43,1871.55,55.25,11,3,1,Credit card,0.1151,0.68,No,36,51.9875,0.08333333333333333,3
CUST-11052,47,Male,52,Two year,Fiber optic,Yes,No,28.18,1464.95,101.15,20,1,3,Credit card,0.1456,7.0,No,52,28.172115384615385,0.019230769230769232,2
CUST-11053,73,Female,28,Month-to-month,Cable,Yes,Yes,63.62,1575.81,107.21,26,2,0,Electronic check,0.1716,1.14,No,28,56.27892857142857,0.07142857142857142,3
CUST-11054,22,Male,65,Month-to-month,DSL,Yes,No,51.92,3316.78,63.01,12,1,0,Credit card,0.0445,-24.72,No,65,51.02738461538462,0.015384615384615385,2
CUST-11055,75,Female,53,One year,Fiber optic,Yes,Yes,41.78,2353.14,75.73,23,4,0,Bank transfer,0.1918,-3.16,Yes,53,44.3988679245283,0.07547169811320754,3
CUST-11056,44,Female,24,Month-to-month,Cable,Yes,No,58.33,1419.29,86.19,9,4,0,Electronic check,0.3495,-7.92,No,24,59.13708333333333,0.16666666666666666,2
CUST-11057,62,Female,70,Month-to-month,Cable,Yes,Yes,73.55,5416.8,51.63,24,1,0,Mailed check,0.118,4.49,No,70,77.38285714285715,0.014285714285714285,3
CUST-11058,42,Female,63,Two year,Cable,Yes,No,53.25,3484.58,104.93,17,5,1,Electronic check,0.5823,7.5,No,63,55.31079365079365,0.07936507936507936,2
CUST-11059,36,Female,43,Month-to-month,DSL,Yes,Yes,64.92,2917.95,45.53,21,5,0,Credit card,0.0301,27.86,No,43,67.8593023255814,0.11627906976744186,3
CUST-11060,62,Female,2,Month-to-month,DSL,No,Yes,50.36,57.8244,52.5,11,2,1,Credit card,0.1502,7.6,No,2,28.9122,1.0,2
CUST-11061,57,Female,43,One year,Fiber optic,Yes,Yes,77.8,3312.27,52.77,21,4,0,Electronic check,0.136,-4.72,No,43,77.02953488372093,0.09302325581395349,3
CUST-11062,26,Female,50,Month-to-month,DSL,Yes,No,40.22,2074.8,70.41,17,3,1,Credit card,0.1955,-3.08,No,50,41.496,0.06,2
CUST-11063,58,Male,27,Month-to-month,Fiber optic,Yes,Yes,84.18,2212.77,72.87,21,1,0,Electronic check,0.0872,8.19,No,27,81.95444444444445,0.037037037037037035,3
CUST-11064,61,Female,11,Month-to-month,Fiber optic,Yes,Yes,89.99160000000003,1019.29,49.73,16,0,0,Electronic check,0.2262,12.14,Yes,11,92.66272727272727,0.0,3
CUST-11065,40,Female,41,Month-to-month,Fiber optic,Yes,Yes,37.53,1674.67,62.28,20,1,0,Electronic check,0.3934,-12.95,No,41,40.84560975609756,0.024390243902439025,3
CUST-11066,71,Female,58,Two year,Fiber optic,Yes,Yes,72.29,4210.01,38.25,15,6,0,Mailed check,0.0836,-0.97,Yes,58,72.58637931034482,0.10344827586206896,3
CUST-11067,55,Male,23,Month-to-month,Cable,Yes,No,68.72,1406.79,92.95,23,3,0,Mailed check,0.2955,0.14,No,23,61.16478260869565,0.13043478260869565,2
CUST-11068,37,Female,33,Month-to-month,Fiber optic,Yes,Yes,83.41,2835.71,81.68,24,2,1,Electronic check,0.0558,-17.39,No,33,85.93060606060607,0.06060606060606061,3
CUST-11069,18,Male,1,Month-to-month,Fiber optic,Yes,No,65.17,65.17,56.67,21,0,0,Bank transfer,0.1325,10.64,No,1,65.17,0.0,2
CUST-11070,57,Female,51,Two year,Fiber optic,No,No,73.73,3696.99,60.39,14,0,0,Mailed check,0.0313,4.7,No,51,72.49,0.0,1
CUST-11071,30,Male,63,Month-to-month,DSL,Yes,No,46.78,3238.41,49.08,28,2,1,Credit card,0.0878,-0.36,No,63,51.40333333333333,0.031746031746031744,2
CUST-11072,61,Male,56,Two year,DSL,Yes,Yes,59.19,3332.78,42.7,16,2,2,Electronic check,0.0983,4.92,No,56,59.51392857142857,0.03571428571428571,3
CUST-11073,48,Male,31,Month-to-month,Fiber optic,Yes,No,72.36,2495.15,39.06,21,0,1,Bank transfer,0.3691,9.84,No,31,80.48870967741935,0.0,2
CUST-11074,45,Male,4,Two year,Cable,Yes,No,63.32,163.66,42.78,13,4,1,Bank transfer,0.0588,25.21,Yes,4,40.915,1.0,2
CUST-11075,27,Male,36,Month-to-month,DSL,Yes,Yes,62.09,2155.1,88.0,20,2,0,Electronic check,0.1946,9.86,No,36,59.86388888888889,0.05555555555555555,3
CUST-11076,59,Female,68,Month-to-month,Fiber optic,Yes,Yes,89.99160000000003,5646.354800000002,89.86,26,4,0,Bank transfer,0.0428,-11.74,No,68,83.03462941176474,0.058823529411764705,3
CUST-11077,27,Male,7,Month-to-month,Fiber optic,Yes,Yes,88.61,608.52,32.13,12,3,0,Credit card,0.2633,35.84,Yes,7,86.93142857142857,0.42857142857142855,3
CUST-11078,42,Female,16,Month-to-month,Fiber optic,Yes,Yes,89.99,1404.01,81.77,15,1,0,Credit card,0.0832,-11.47,Yes,16,87.750625,0.0625,3
CUST-11079,66,Male,61,One year,Fiber optic,Yes,Yes,74.37,4417.69,35.7,24,3,0,Bank transfer,0.2005,6.68,No,61,72.4211475409836,0.04918032786885246,3
